,Area_Code,State,Occupation_Code,Occupation_Title,Total_Employment,Mean_Hourly_Income,Hourly_10th_Percentile,Hourly_25th_Percentile,Median_Hourly_Income,Hourly_75th_Percentile,Hourly_90th_Percentile,Mean_Annual_Income,Annual_10th_Percentile,Annual_25th_Percentile,Median_Annual_Income,Annual_75th_Percentile,Annual_90th_Percentile,Latitude,Longitude
155,1,Alabama,41-3021,Insurance Sales Agents,"5,630",36.57,12.98,17.09,27.71,43.88,65.16,"76,070","27,000","35,550","57,640","91,270","135,530",32.31823,-86.902298
156,1,Alabama,41-3031,"Securities, Commodities, and Financial Services Sales Agents","2,640",35.22,16.29,18.30,23.73,38.12,65.39,"73,250","33,890","38,060","49,370","79,290","136,010",32.31823,-86.902298
157,1,Alabama,41-3041,Travel Agents,400,20.78,13.50,15.91,18.95,24.39,30.96,"43,220","28,070","33,100","39,410","50,730","64,400",32.31823,-86.902298
158,1,Alabama,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel","8,090",27.22,12.83,16.70,23.71,33.39,49.68,"56,620","26,680","34,730","49,320","69,450","103,340",32.31823,-86.902298
159,1,Alabama,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","2,460",38.96,16.89,24.13,34.70,51.44,68.03,"81,030","35,130","50,190","72,170","106,980","141,490",32.31823,-86.902298
160,1,Alabama,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","22,050",31.49,14.73,19.16,26.96,38.41,54.88,"65,490","30,630","39,860","56,080","79,890","114,150",32.31823,-86.902298
161,1,Alabama,41-9011,Demonstrators and Product Promoters,**,13.96,10.21,10.89,12.02,15.74,19.41,"29,040","21,250","22,660","25,010","32,750","40,370",32.31823,-86.902298
162,1,Alabama,41-9021,Real Estate Brokers,240,24.43,15.14,17.41,21.97,27.64,37.62,"50,810","31,490","36,210","45,700","57,480","78,250",32.31823,-86.902298
163,1,Alabama,41-9022,Real Estate Sales Agents,"1,810",25.63,9.17,17.16,24.18,30.18,41.00,"53,300","19,070","35,700","50,300","62,780","85,280",32.31823,-86.902298
164,1,Alabama,41-9031,Sales Engineers,300,44.66,26.91,30.57,40.44,53.50,71.97,"92,890","55,970","63,580","84,120","111,290","149,690",32.31823,-86.902298
165,1,Alabama,41-9041,Telemarketers,"1,810",13.40,8.56,9.80,11.71,16.77,21.47,"27,870","17,810","20,380","24,350","34,890","44,660",32.31823,-86.902298
166,1,Alabama,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",50,10.59,8.12,9.07,10.46,12.08,13.70,"22,030","16,900","18,860","21,760","25,120","28,500",32.31823,-86.902298
167,2,Alaska,15-1211,Computer Systems Analysts,680,35.09,17.51,21.32,34.52,46.24,55.97,"72,980","36,420","44,340","71,810","96,180","116,420",66.160507,-153.36914099999998
168,2,Alaska,15-1212,Information Security Analysts,70,46.63,28.69,33.73,41.96,58.71,75.42,"97,000","59,680","70,150","87,270","122,110","156,880",66.160507,-153.36914099999998
169,2,Alaska,15-1231,Computer Network Support Specialists,400,28.69,16.41,20.58,27.55,35.76,45.36,"59,670","34,130","42,810","57,300","74,390","94,350",66.160507,-153.36914099999998
170,2,Alaska,15-1232,Computer User Support Specialists,730,28.50,19.86,22.63,26.71,32.46,39.87,"59,270","41,320","47,080","55,550","67,520","82,940",66.160507,-153.36914099999998
171,2,Alaska,15-1241,Computer Network Architects,80,45.06,17.97,33.33,47.03,57.78,68.51,"93,730","37,380","69,330","97,820","120,170","142,510",66.160507,-153.36914099999998
172,2,Alaska,15-1244,Network and Computer Systems Administrators,880,38.35,24.36,29.85,36.78,46.20,56.34,"79,760","50,660","62,090","76,500","96,090","117,190",66.160507,-153.36914099999998
173,2,Alaska,15-1245,Database Administrators and Architects,190,41.80,26.38,32.07,41.45,50.35,59.79,"86,940","54,870","66,700","86,210","104,720","124,360",66.160507,-153.36914099999998
174,2,Alaska,15-1251,Computer Programmers,530,43.75,27.37,34.03,42.52,50.49,60.06,"91,000","56,920","70,790","88,450","105,020","124,930",66.160507,-153.36914099999998
175,2,Alaska,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,360,49.65,31.84,38.95,45.78,56.40,75.98,"103,270","66,220","81,010","95,230","117,320","158,040",66.160507,-153.36914099999998
176,2,Alaska,15-1257,Web Developers and Digital Interface Designers,140,31.69,17.94,23.47,29.85,41.85,47.20,"65,920","37,320","48,810","62,090","87,060","98,180",66.160507,-153.36914099999998
177,2,Alaska,15-1299,"Computer Occupations, All Other",650,46.53,28.86,37.91,45.01,54.05,63.20,"96,780","60,020","78,850","93,630","112,420","131,450",66.160507,-153.36914099999998
178,2,Alaska,15-2031,Operations Research Analysts,130,35.88,19.58,22.60,32.00,43.16,51.30,"74,620","40,730","47,010","66,560","89,770","106,700",66.160507,-153.36914099999998
179,2,Alaska,15-2041,Statisticians,70,43.05,28.22,35.13,41.60,50.89,60.50,"89,540","58,710","73,080","86,520","105,850","125,850",66.160507,-153.36914099999998
180,2,Alaska,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",110,33.83,24.21,28.86,33.10,38.43,45.82,"70,360","50,350","60,040","68,840","79,930","95,290",66.160507,-153.36914099999998
181,2,Alaska,23-1011,Lawyers,"1,050",55.41,33.24,40.07,51.75,63.21,78.46,"115,260","69,150","83,350","107,630","131,480","163,200",66.160507,-153.36914099999998
182,2,Alaska,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",40,53.40,39.50,42.52,52.10,59.39,76.91,"111,070","82,160","88,430","108,370","123,520","159,970",66.160507,-153.36914099999998
183,2,Alaska,23-1022,"Arbitrators, Mediators, and Conciliators",70,42.92,33.39,41.03,44.39,47.75,49.60,"89,270","69,450","85,330","92,330","99,330","103,160",66.160507,-153.36914099999998
184,2,Alaska,23-1023,"Judges, Magistrate Judges, and Magistrates",130,*,*,*,*,*,*,*,*,*,*,*,*,66.160507,-153.36914099999998
185,2,Alaska,23-2011,Paralegals and Legal Assistants,580,27.09,17.60,22.32,26.96,30.60,37.01,"56,360","36,600","46,420","56,080","63,650","76,990",66.160507,-153.36914099999998
186,2,Alaska,23-2093,"Title Examiners, Abstractors, and Searchers",130,28.73,17.03,21.15,27.42,36.22,41.75,"59,750","35,420","43,980","57,030","75,330","86,840",66.160507,-153.36914099999998
187,2,Alaska,23-2099,"Legal Support Workers, All Other",90,31.34,9.90,21.18,31.37,42.97,48.46,"65,180","20,580","44,060","65,250","89,370","100,790",66.160507,-153.36914099999998
188,2,Alaska,25-1011,"Business Teachers, Postsecondary",110,*,*,*,*,*,*,"101,440","54,840","66,830","95,580","130,900","161,300",66.160507,-153.36914099999998
189,2,Alaska,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",60,*,*,*,*,*,*,"81,720","52,440","61,980","74,260","99,370","129,270",66.160507,-153.36914099999998
190,2,Alaska,25-1066,"Psychology Teachers, Postsecondary",70,*,*,*,*,*,*,"61,050","21,180","39,830","68,210","80,250","93,390",66.160507,-153.36914099999998
191,2,Alaska,25-1071,"Health Specialties Teachers, Postsecondary",140,*,*,*,*,*,*,"69,540","21,190","59,450","73,630","86,630","99,740",66.160507,-153.36914099999998
192,2,Alaska,25-1072,"Nursing Instructors and Teachers, Postsecondary",140,*,*,*,*,*,*,"75,940","31,080","61,320","78,560","96,830","113,750",66.160507,-153.36914099999998
193,2,Alaska,25-1081,"Education Teachers, Postsecondary",70,*,*,*,*,*,*,"106,280","47,430","68,460","79,930","102,420",#,66.160507,-153.36914099999998
194,2,Alaska,25-1194,"Career/Technical Education Teachers, Postsecondary",240,35.85,17.07,28.72,39.37,45.07,48.44,"74,560","35,510","59,740","81,890","93,750","100,760",66.160507,-153.36914099999998
195,2,Alaska,25-1199,"Postsecondary Teachers, All Other",180,*,*,*,*,*,*,"77,910","28,170","38,630","63,190","98,180","157,210",66.160507,-153.36914099999998
196,2,Alaska,25-2011,"Preschool Teachers, Except Special Education","1,110",17.11,10.95,12.76,15.15,18.29,25.22,"35,580","22,780","26,550","31,500","38,040","52,450",66.160507,-153.36914099999998
197,2,Alaska,25-2012,"Kindergarten Teachers, Except Special Education",110,*,*,*,*,*,*,"65,420","31,500","49,050","67,690","81,820","96,000",66.160507,-153.36914099999998
198,2,Alaska,25-2021,"Elementary School Teachers, Except Special Education","3,820",*,*,*,*,*,*,"75,860","52,300","60,780","73,960","90,410","104,300",66.160507,-153.36914099999998
199,2,Alaska,25-2022,"Middle School Teachers, Except Special and Career/Technical Education","1,160",*,*,*,*,*,*,"80,730","55,810","64,800","77,600","95,650","114,710",66.160507,-153.36914099999998
200,2,Alaska,25-2023,"Career/Technical Education Teachers, Middle School",70,*,*,*,*,*,*,"97,310","57,780","85,460","104,150","119,210","128,030",66.160507,-153.36914099999998
201,2,Alaska,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education","2,790",*,*,*,*,*,*,"75,820","49,990","61,980","74,910","91,030","104,760",66.160507,-153.36914099999998
202,2,Alaska,25-2032,"Career/Technical Education Teachers, Secondary School",150,*,*,*,*,*,*,"78,690","55,310","67,720","78,580","93,200","103,650",66.160507,-153.36914099999998
203,2,Alaska,25-2051,"Special Education Teachers, Preschool",50,*,*,*,*,*,*,"68,430","44,860","57,310","70,510","79,640","91,330",66.160507,-153.36914099999998
204,2,Alaska,25-2052,"Special Education Teachers, Kindergarten and Elementary School",640,*,*,*,*,*,*,"73,380","52,050","60,880","72,860","85,930","100,670",66.160507,-153.36914099999998
205,2,Alaska,25-2057,"Special Education Teachers, Middle School",230,*,*,*,*,*,*,"77,740","53,890","61,360","75,490","94,380","111,490",66.160507,-153.36914099999998
206,2,Alaska,25-2058,"Special Education Teachers, Secondary School",560,*,*,*,*,*,*,"74,630","49,580","60,660","73,900","88,760","102,540",66.160507,-153.36914099999998
207,2,Alaska,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",240,25.70,17.23,20.05,23.68,30.87,37.79,"53,460","35,840","41,710","49,250","64,210","78,610",66.160507,-153.36914099999998
208,2,Alaska,25-3021,Self-Enrichment Teachers,430,26.59,15.23,18.67,24.25,30.82,40.34,"55,300","31,680","38,840","50,430","64,100","83,910",66.160507,-153.36914099999998
209,2,Alaska,25-3031,"Substitute Teachers, Short-Term","1,920",17.80,11.26,12.68,16.68,21.88,24.18,"37,020","23,420","26,370","34,700","45,510","50,290",66.160507,-153.36914099999998
210,2,Alaska,25-3097,"Tutors and Teachers and Instructors, All Other",910,*,*,*,*,*,*,"50,750","27,410","33,780","43,790","60,740","79,800",66.160507,-153.36914099999998
211,2,Alaska,25-4012,Curators,50,32.30,19.91,25.44,29.51,39.22,48.64,"67,190","41,410","52,920","61,390","81,580","101,160",66.160507,-153.36914099999998
212,2,Alaska,25-4013,Museum Technicians and Conservators,50,23.88,11.21,16.86,24.52,30.33,36.40,"49,670","23,320","35,060","51,000","63,090","75,720",66.160507,-153.36914099999998
213,2,Alaska,25-4022,Librarians and Media Collections Specialists,360,33.24,14.88,20.91,33.36,42.45,52.28,"69,130","30,960","43,490","69,390","88,300","108,740",66.160507,-153.36914099999998
214,2,Alaska,25-4031,Library Technicians,220,22.06,15.18,18.53,21.91,25.01,30.40,"45,890","31,580","38,550","45,570","52,010","63,220",66.160507,-153.36914099999998
215,2,Alaska,25-9031,Instructional Coordinators,420,33.86,20.08,24.41,32.95,41.50,51.15,"70,420","41,760","50,770","68,530","86,310","106,390",66.160507,-153.36914099999998
216,2,Alaska,25-9045,"Teaching Assistants, Except Postsecondary","4,350",*,*,*,*,*,*,"38,920","25,660","32,360","38,510","46,100","51,140",66.160507,-153.36914099999998
217,2,Alaska,25-9099,"Educational Instruction and Library Workers, All Other",180,22.60,15.83,17.82,21.38,24.42,30.59,"47,000","32,920","37,060","44,460","50,800","63,640",66.160507,-153.36914099999998
218,2,Alaska,29-1011,Chiropractors,150,38.02,25.40,30.83,36.57,46.71,54.28,"79,080","52,820","64,130","76,070","97,150","112,900",66.160507,-153.36914099999998
219,2,Alaska,29-1021,"Dentists, General",190,115.35,59.08,87.44,#,#,#,"239,930","122,880","181,880",#,#,#,66.160507,-153.36914099999998
220,2,Alaska,29-1031,Dietitians and Nutritionists,140,34.92,22.54,26.80,32.67,40.96,49.96,"72,640","46,890","55,750","67,950","85,190","103,920",66.160507,-153.36914099999998
221,2,Alaska,29-1041,Optometrists,80,69.01,42.03,47.73,58.11,75.36,#,"143,540","87,420","99,270","120,880","156,740",#,66.160507,-153.36914099999998
222,2,Alaska,29-1051,Pharmacists,460,68.56,51.69,64.02,70.68,77.78,88.24,"142,610","107,520","133,160","147,020","161,770","183,530",66.160507,-153.36914099999998
223,2,Alaska,29-1071,Physician Assistants,470,61.79,42.47,52.81,61.77,73.45,81.60,"128,530","88,340","109,850","128,490","152,770","169,730",66.160507,-153.36914099999998
224,2,Alaska,29-1122,Occupational Therapists,300,43.43,27.72,38.91,44.30,49.99,58.30,"90,340","57,660","80,920","92,150","103,980","121,270",66.160507,-153.36914099999998
225,2,Alaska,29-1123,Physical Therapists,640,49.35,32.81,41.07,47.48,58.53,70.26,"102,650","68,240","85,420","98,750","121,740","146,130",66.160507,-153.36914099999998
226,2,Alaska,29-1126,Respiratory Therapists,190,33.41,23.57,27.02,32.84,40.02,46.50,"69,490","49,030","56,200","68,310","83,230","96,710",66.160507,-153.36914099999998
227,2,Alaska,29-1127,Speech-Language Pathologists,250,41.76,25.26,33.68,42.43,49.08,58.71,"86,870","52,540","70,060","88,250","102,080","122,110",66.160507,-153.36914099999998
228,2,Alaska,29-1131,Veterinarians,240,45.67,20.90,29.60,41.97,49.12,64.20,"94,990","43,470","61,580","87,290","102,160","133,540",66.160507,-153.36914099999998
229,2,Alaska,29-1141,Registered Nurses,"6,210",43.51,29.36,35.00,43.54,52.35,58.85,"90,500","61,060","72,790","90,550","108,880","122,400",66.160507,-153.36914099999998
230,2,Alaska,29-1161,Nurse Midwives,50,41.31,22.44,28.31,37.72,53.00,66.04,"85,920","46,680","58,880","78,450","110,240","137,360",66.160507,-153.36914099999998
231,2,Alaska,29-1171,Nurse Practitioners,490,55.72,29.58,39.37,56.00,68.29,79.66,"115,890","61,530","81,890","116,480","142,040","165,680",66.160507,-153.36914099999998
232,2,Alaska,29-1181,Audiologists,**,38.73,25.57,32.50,37.78,45.86,53.46,"80,560","53,190","67,600","78,580","95,380","111,190",66.160507,-153.36914099999998
233,2,Alaska,29-1211,Anesthesiologists,**,#,#,#,#,#,#,#,#,#,#,#,#,66.160507,-153.36914099999998
234,2,Alaska,29-1215,Family Medicine Physicians,400,122.25,64.37,93.52,#,#,#,"254,270","133,890","194,520",#,#,#,66.160507,-153.36914099999998
235,2,Alaska,29-1216,General Internal Medicine Physicians,**,110.65,55.93,86.96,#,#,#,"230,160","116,340","180,890",#,#,#,66.160507,-153.36914099999998
236,2,Alaska,29-1218,Obstetricians and Gynecologists,**,#,#,#,#,#,#,#,#,#,#,#,#,66.160507,-153.36914099999998
237,2,Alaska,29-1223,Psychiatrists,40,95.04,28.23,53.51,98.13,#,#,"197,680","58,730","111,300","204,110",#,#,66.160507,-153.36914099999998
238,2,Alaska,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",710,124.30,56.86,#,#,#,#,"258,550","118,270",#,#,#,#,66.160507,-153.36914099999998
239,2,Alaska,29-1248,"Surgeons, Except Ophthalmologists",50,#,#,#,#,#,#,#,#,#,#,#,#,66.160507,-153.36914099999998
240,2,Alaska,29-1292,Dental Hygienists,610,55.19,36.25,49.98,56.61,64.39,74.34,"114,790","75,400","103,950","117,750","133,930","154,620",66.160507,-153.36914099999998
241,2,Alaska,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",160,41.14,26.72,29.25,34.41,43.90,61.84,"85,580","55,580","60,850","71,580","91,310","128,620",66.160507,-153.36914099999998
242,2,Alaska,29-2010,Clinical Laboratory Technologists and Technicians,640,34.95,18.17,23.27,32.97,45.27,56.43,"72,690","37,790","48,400","68,580","94,160","117,370",66.160507,-153.36914099999998
243,2,Alaska,29-2031,Cardiovascular Technologists and Technicians,170,30.01,14.84,19.92,28.65,38.20,48.07,"62,430","30,860","41,430","59,590","79,450","99,990",66.160507,-153.36914099999998
244,2,Alaska,29-2032,Diagnostic Medical Sonographers,150,46.76,38.73,41.74,46.29,52.67,59.37,"97,270","80,560","86,810","96,290","109,560","123,490",66.160507,-153.36914099999998
245,2,Alaska,29-2034,Radiologic Technologists and Technicians,390,36.95,26.75,31.09,36.62,43.51,48.00,"76,850","55,630","64,680","76,160","90,510","99,840",66.160507,-153.36914099999998
246,2,Alaska,29-2035,Magnetic Resonance Imaging Technologists,70,43.27,33.34,38.93,43.58,48.04,54.82,"90,010","69,350","80,970","90,660","99,930","114,030",66.160507,-153.36914099999998
247,2,Alaska,29-2040,Emergency Medical Technicians and Paramedics,560,24.35,14.26,17.45,23.46,29.10,35.84,"50,640","29,660","36,300","48,790","60,520","74,550",66.160507,-153.36914099999998
248,2,Alaska,29-2051,Dietetic Technicians,50,19.88,14.60,16.47,19.70,23.00,25.95,"41,340","30,360","34,250","40,970","47,850","53,970",66.160507,-153.36914099999998
249,2,Alaska,29-2052,Pharmacy Technicians,590,21.29,15.91,17.86,21.00,24.21,28.02,"44,280","33,090","37,140","43,680","50,360","58,270",66.160507,-153.36914099999998
250,2,Alaska,29-2053,Psychiatric Technicians,300,19.41,14.92,16.52,18.45,21.69,25.11,"40,370","31,030","34,350","38,390","45,120","52,220",66.160507,-153.36914099999998
251,2,Alaska,29-2055,Surgical Technologists,240,32.53,25.41,28.46,32.88,36.73,39.48,"67,660","52,850","59,190","68,390","76,400","82,110",66.160507,-153.36914099999998
252,2,Alaska,29-2056,Veterinary Technologists and Technicians,180,18.85,13.19,14.94,18.26,22.38,25.74,"39,200","27,440","31,080","37,980","46,550","53,540",66.160507,-153.36914099999998
253,2,Alaska,29-2057,Ophthalmic Medical Technicians,80,22.62,16.62,18.50,21.62,24.79,30.98,"47,050","34,570","38,480","44,970","51,560","64,440",66.160507,-153.36914099999998
254,2,Alaska,29-2061,Licensed Practical and Licensed Vocational Nurses,390,30.70,24.19,27.09,30.29,33.74,38.02,"63,850","50,310","56,340","63,000","70,180","79,080",66.160507,-153.36914099999998
255,2,Alaska,29-2081,"Opticians, Dispensing",130,26.01,17.50,21.04,26.64,30.48,34.71,"54,110","36,390","43,750","55,420","63,400","72,200",66.160507,-153.36914099999998
256,2,Alaska,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other","1,040",27.89,16.70,20.10,26.27,34.13,41.75,"58,000","34,740","41,810","54,630","70,990","86,830",66.160507,-153.36914099999998
257,2,Alaska,29-9091,Athletic Trainers,30,*,*,*,*,*,*,"50,640","41,030","43,730","48,100","53,990","65,140",66.160507,-153.36914099999998
258,2,Alaska,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",100,24.05,16.06,17.89,21.11,25.72,32.70,"50,020","33,400","37,210","43,920","53,490","68,020",66.160507,-153.36914099999998
259,2,Alaska,31-1120,Home Health and Personal Care Aides,"6,910",16.70,12.35,14.01,16.43,18.53,20.17,"34,740","25,680","29,140","34,170","38,550","41,960",66.160507,-153.36914099999998
260,2,Alaska,31-1131,Nursing Assistants,"1,730",19.38,15.80,17.02,18.66,21.62,23.92,"40,320","32,860","35,410","38,810","44,960","49,750",66.160507,-153.36914099999998
261,2,Alaska,31-1132,Orderlies,90,17.40,11.87,15.10,16.67,18.26,23.27,"36,190","24,690","31,410","34,680","37,980","48,390",66.160507,-153.36914099999998
262,2,Alaska,31-2021,Physical Therapist Assistants,240,30.50,18.33,24.57,31.36,37.32,40.90,"63,440","38,130","51,100","65,230","77,630","85,070",66.160507,-153.36914099999998
263,2,Alaska,31-2022,Physical Therapist Aides,40,22.98,12.06,16.55,19.01,27.00,40.71,"47,800","25,090","34,430","39,530","56,160","84,670",66.160507,-153.36914099999998
